YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1975,6,1460,Redhead,0,0
1975,6,1470,Canvasback,0,0
1975,6,1499,Generic scaup,32386,9912
1975,6,1500,Ring-necked duck,0,0
1975,6,1519,Generic goldeneye,370,353
1975,6,1530,Bufflehead,1906,814
1975,6,1670,Ruddy duck,0,0
1975,6,1720,Canada goose,1184.07,1184.07
1975,6,2210,American coot,0,0
1975,7,1320,Mallard,8819.99,4888.2
1975,7,1350,Gadwall,83.78,132.54
1975,7,1370,American wigeon,1323.48,6105.08
1975,7,1390,Green-winged teal,1152.8,4309.17
1975,7,1400,Blue-winged teal,0,162.34
1975,7,1420,Northern shoveler,1618.49,1934.97
1975,7,1430,Northern pintail,5456.33,3089.75
1975,7,1460,Redhead,61.58,121.64
1975,7,1470,Canvasback,710.24,1341.94
1975,7,1499,Generic scaup,8145.98,9384.44
1975,7,1500,Ring-necked duck,0,1338.2
1975,7,1519,Generic goldeneye,1183.4,2407.96
1975,7,1530,Bufflehead,669.95,2020.29
1975,7,1670,Ruddy duck,15.81,111.92
1975,7,1720,Canada goose,49931.06,49931.06
1975,7,2210,American coot,7.21,29.94
1975,8,1320,Mallard,11213,2804
1975,8,1350,Gadwall,0,0
1975,8,1370,American wigeon,11555,4375
1975,8,1390,Green-winged teal,1799,1812
1975,8,1400,Blue-winged teal,0,0
1975,8,1420,Northern shoveler,2447,1787
1975,8,1430,Northern pintail,52491,9758
1975,8,1460,Redhead,0,0
1975,8,1470,Canvasback,0,0
1975,8,1499,Generic scaup,60114,18115
1975,8,1500,Ring-necked duck,0,0
1975,8,1519,Generic goldeneye,17848,7704
1975,8,1530,Bufflehead,0,0
1975,8,1670,Ruddy duck,0,0
1975,8,1720,Canada goose,2486.17,2486.17
1975,8,2210,American coot,0,0
1975,9,1320,Mallard,26242,6941
1975,9,1350,Gadwall,0,0
1975,9,1370,American wigeon,41590,10309
1975,9,1390,Green-winged teal,6840,3488
1975,9,1400,Blue-winged teal,0,0
1975,9,1420,Northern shoveler,8531,2628
1975,9,1430,Northern pintail,175915,27170
1975,9,1460,Redhead,0,0
1975,9,1470,Canvasback,498,476
1975,9,1499,Generic scaup,180358,33411
1975,9,1500,Ring-necked duck,0,0
1975,9,1519,Generic goldeneye,14386,7730
1975,9,1530,Bufflehead,761,506
1975,9,1670,Ruddy duck,0,0
1975,9,1720,Canada goose,50819.52,50819.52
1975,9,2210,American coot,0,0
1975,10,1320,Mallard,7715,8024
1975,10,1350,Gadwall,0,0
1975,10,1370,American wigeon,1230,1623
1975,10,1390,Green-winged teal,0,0
1975,10,1400,Blue-winged teal,0,0
1975,10,1420,Northern shoveler,1216,1603
1975,10,1430,Northern pintail,61133,41105
1975,10,1460,Redhead,0,0
1975,10,1470,Canvasback,0,0
1975,10,1499,Generic scaup,26667,22786
1975,10,1500,Ring-necked duck,0,0
1975,10,1519,Generic goldeneye,0,0
1975,10,1530,Bufflehead,0,0
1975,10,1670,Ruddy duck,0,0
1975,10,1720,Canada goose,6949.19,6949.19
1975,10,2210,American coot,0,0
1975,11,1320,Mallard,2680,1361
1975,11,1350,Gadwall,0,0
1975,11,1370,American wigeon,10259,4285
1975,11,1390,Green-winged teal,1863,1995
1975,11,1400,Blue-winged teal,0,0
1975,11,1420,Northern shoveler,1690,1169
1975,11,1430,Northern pintail,65242,13190
1975,11,1460,Redhead,0,0
1975,11,1470,Canvasback,2169,1656
1975,11,1499,Generic scaup,42659,10413
1975,11,1500,Ring-necked duck,0,0
1975,11,1519,Generic goldeneye,804,787
1975,11,1530,Bufflehead,0,0
1975,11,1670,Ruddy duck,0,0
1975,11,1720,Canada goose,2897,2897
1975,11,2210,American coot,0,0
1975,12,1320,Mallard,2696,1328
1975,12,1350,Gadwall,0,0
1975,12,1370,American wigeon,19043,5416
1975,12,1390,Green-winged teal,1717,1623
1975,12,1400,Blue-winged teal,0,0
1975,12,1420,Northern shoveler,1146,1083
1975,12,1430,Northern pintail,9618,3295
1975,12,1460,Redhead,0,0
1975,12,1470,Canvasback,4255,4024
1975,12,1499,Generic scaup,57250,25105
1975,12,1500,Ring-necked duck,0,0
1975,12,1519,Generic goldeneye,7498,3337
1975,12,1530,Bufflehead,0,0
1975,12,1670,Ruddy duck,0,0
1975,12,1720,Canada goose,3950.91,3950.91
1975,12,2210,American coot,0,0
1975,13,1320,Mallard,13508,6577
1975,13,1350,Gadwall,0,0
1975,13,1370,American wigeon,20445,10403
1975,13,1390,Green-winged teal,2151,2151
1975,13,1400,Blue-winged teal,0,0
1975,13,1420,Northern shoveler,957,957
1975,13,1430,Northern pintail,15332,2224
1975,13,1460,Redhead,0,0
1975,13,1470,Canvasback,1421,846
1975,13,1499,Generic scaup,57241,26517
1975,13,1500,Ring-necked duck,2207,2207
1975,13,1519,Generic goldeneye,989,989
1975,13,1530,Bufflehead,0,0
1975,13,1670,Ruddy duck,0,0
1975,13,1720,Canada goose,0,0
1975,13,2210,American coot,0,0
1975,14,1320,Mallard,27534,10845
1975,14,1350,Gadwall,0,0
1975,14,1370,American wigeon,98977,38182
1975,14,1390,Green-winged teal,0,0
1975,14,1400,Blue-winged teal,0,0
1975,14,1420,Northern shoveler,0,0
1975,14,1430,Northern pintail,24556,7401
1975,14,1460,Redhead,0,0
1975,14,1470,Canvasback,2173,2172
1975,14,1499,Generic scaup,751993,160308
1975,14,1500,Ring-necked duck,3374,2923
1975,14,1519,Generic goldeneye,6045,3111
1975,14,1530,Bufflehead,0,0
1975,14,1670,Ruddy duck,0,0
1975,14,1720,Canada goose,2318.35,2318.35
1975,14,2210,American coot,0,0
1975,15,1320,Mallard,49111,13325
1975,15,1350,Gadwall,0,0
1975,15,1370,American wigeon,62717,9727
1975,15,1390,Green-winged teal,35184,15015
1975,15,1400,Blue-winged teal,23118,20910
1975,15,1420,Northern shoveler,3915,4301
1975,15,1430,Northern pintail,62711,16033
1975,15,1460,Redhead,0,0
1975,15,1470,Canvasback,0,0
1975,15,1499,Generic scaup,612321,183539
1975,15,1500,Ring-necked duck,4513,4955
1975,15,1519,Generic goldeneye,0,0
1975,15,1530,Bufflehead,22327,20172
1975,15,1670,Ruddy duck,0,0
1975,15,1720,Canada goose,34114.41,34114.41
1975,15,2210,American coot,0,0
1975,16,1320,Mallard,20097,10165
1975,16,1350,Gadwall,0,0
1975,16,1370,American wigeon,22814,20963
1975,16,1390,Green-winged teal,0,0
1975,16,1400,Blue-winged teal,0,0
1975,16,1420,Northern shoveler,0,0
1975,16,1430,Northern pintail,19553,8283
1975,16,1460,Redhead,0,0
1975,16,1470,Canvasback,0,0
1975,16,1499,Generic scaup,369198,142678
1975,16,1500,Ring-necked duck,9850,1930
1975,16,1519,Generic goldeneye,8825,4101
1975,16,1530,Bufflehead,35194,16526
1975,16,1670,Ruddy duck,0,0
1975,16,1720,Canada goose,0,0
1975,16,2210,American coot,0,0
1975,17,1320,Mallard,274338,62096
1975,17,1350,Gadwall,0,0
1975,17,1370,American wigeon,203374,41667
1975,17,1390,Green-winged teal,144397,51389
1975,17,1400,Blue-winged teal,10542,9595
1975,17,1420,Northern shoveler,39271,15316
1975,17,1430,Northern pintail,130727,37300
1975,17,1460,Redhead,0,0
1975,17,1470,Canvasback,13255,12049
1975,17,1499,Generic scaup,431739,101640
1975,17,1500,Ring-necked duck,20579,4986
1975,17,1519,Generic goldeneye,7375,7060
1975,17,1530,Bufflehead,76926,16579
1975,17,1670,Ruddy duck,0,0
1975,17,1720,Canada goose,32527,32527
1975,17,2210,American coot,4813,4813
1975,18,1320,Mallard,42821,29261
1975,18,1350,Gadwall,0,0
1975,18,1370,American wigeon,86415,20396
1975,18,1390,Green-winged teal,61355,39477
1975,18,1400,Blue-winged teal,0,0
1975,18,1420,Northern shoveler,3034,3156
1975,18,1430,Northern pintail,16201,5611
1975,18,1460,Redhead,0,0
1975,18,1470,Canvasback,2253,2342
1975,18,1499,Generic scaup,575269,151131
1975,18,1500,Ring-necked duck,6995,4123
1975,18,1519,Generic goldeneye,0,0
1975,18,1530,Bufflehead,30764,11200
1975,18,1670,Ruddy duck,0,0
1975,18,1720,Canada goose,0,0
1975,18,2210,American coot,0,0
1975,20,1320,Mallard,46880,11574
1975,20,1350,Gadwall,0,0
1975,20,1370,American wigeon,26287,7404
1975,20,1390,Green-winged teal,11330,2254
1975,20,1400,Blue-winged teal,0,0
1975,20,1420,Northern shoveler,11525,2984
1975,20,1430,Northern pintail,20881,7423
1975,20,1460,Redhead,2405,2313
1975,20,1470,Canvasback,7355,3857
1975,20,1499,Generic scaup,42727,13398
1975,20,1500,Ring-necked duck,1246,855
1975,20,1519,Generic goldeneye,2604,1091
1975,20,1530,Bufflehead,6619,3449
1975,20,1670,Ruddy duck,1837,1767
1975,20,1720,Canada goose,570.68,570.68
1975,20,2210,American coot,3642,1549
1975,21,1320,Mallard,61059,15021
1975,21,1350,Gadwall,0,0
1975,21,1370,American wigeon,43435,14548
1975,21,1390,Green-winged teal,18090,8004
1975,21,1400,Blue-winged teal,4900,4651
1975,21,1420,Northern shoveler,1659,1572
1975,21,1430,Northern pintail,0,0
1975,21,1460,Redhead,0,0
1975,21,1470,Canvasback,0,0
1975,21,1499,Generic scaup,76112,13555
1975,21,1500,Ring-necked duck,14942,5292
1975,21,1519,Generic goldeneye,22282,7667
1975,21,1530,Bufflehead,22610,8721
1975,21,1670,Ruddy duck,0,0
1975,21,1720,Canada goose,11174.79,11174.79
1975,21,2210,American coot,0,0
1975,22,1320,Mallard,182805,42992
1975,22,1350,Gadwall,2957,1336
1975,22,1370,American wigeon,31993,10580
1975,22,1390,Green-winged teal,15449,3410
1975,22,1400,Blue-winged teal,91642,55714
1975,22,1420,Northern shoveler,5952,3998
1975,22,1430,Northern pintail,8432,6704
1975,22,1460,Redhead,2271,1073
1975,22,1470,Canvasback,2526,1322
1975,22,1499,Generic scaup,58982,17541
1975,22,1500,Ring-necked duck,17327,7093
1975,22,1519,Generic goldeneye,12296,4832
1975,22,1530,Bufflehead,28560,8976
1975,22,1670,Ruddy duck,0,0
1975,22,1720,Canada goose,673.64,673.64
1975,22,2210,American coot,12610,7326
1975,23,1320,Mallard,170866,49019
1975,23,1350,Gadwall,0,0
1975,23,1370,American wigeon,50094,10295
1975,23,1390,Green-winged teal,34237,17781
1975,23,1400,Blue-winged teal,6955,6764
1975,23,1420,Northern shoveler,14133,9280
1975,23,1430,Northern pintail,14375,10715
1975,23,1460,Redhead,0,0
1975,23,1470,Canvasback,6996,6802
1975,23,1499,Generic scaup,304775,230138
1975,23,1500,Ring-necked duck,80371,66324
1975,23,1519,Generic goldeneye,17031,6814
1975,23,1530,Bufflehead,41052,12409
1975,23,1670,Ruddy duck,0,0
1975,23,1720,Canada goose,3732.29,3732.29
1975,23,2210,American coot,0,0
1975,24,1320,Mallard,213435,38017
1975,24,1350,Gadwall,1548,1600
1975,24,1370,American wigeon,46614,17350
1975,24,1390,Green-winged teal,36671,13361
1975,24,1400,Blue-winged teal,15776,9077
1975,24,1420,Northern shoveler,3562,3680
1975,24,1430,Northern pintail,17661,7795
1975,24,1460,Redhead,793,769
1975,24,1470,Canvasback,6612,4029
1975,24,1499,Generic scaup,144711,29009
1975,24,1500,Ring-necked duck,94524,22731
1975,24,1519,Generic goldeneye,29431,11172
1975,24,1530,Bufflehead,16929,4894
1975,24,1670,Ruddy duck,0,0
1975,24,1720,Canada goose,15520.06,15520.06
1975,24,2210,American coot,8403,6463
1975,25,1320,Mallard,96721,29674
1975,25,1350,Gadwall,12412,4014
1975,25,1370,American wigeon,23354,5425
1975,25,1390,Green-winged teal,2562,1617
1975,25,1400,Blue-winged teal,49180,18663
1975,25,1420,Northern shoveler,17977,5316
1975,25,1430,Northern pintail,9681,4609
1975,25,1460,Redhead,15767,7123
1975,25,1470,Canvasback,13349,3937
1975,25,1499,Generic scaup,151948,39915
1975,25,1500,Ring-necked duck,43349,9397
1975,25,1519,Generic goldeneye,9830,3456
1975,25,1530,Bufflehead,10053,2529
1975,25,1670,Ruddy duck,2697,1506
1975,25,1720,Canada goose,7540.2,7540.2
1975,25,2210,American coot,29583,10589
1975,26,1320,Mallard,900750,122095
1975,26,1350,Gadwall,143089,41199
1975,26,1370,American wigeon,205191,57175
1975,26,1390,Green-winged teal,181455,72524
1975,26,1400,Blue-winged teal,624486,135667
1975,26,1420,Northern shoveler,202168,37579
1975,26,1430,Northern pintail,479009,96478
1975,26,1460,Redhead,136356,28930
1975,26,1470,Canvasback,69502,17072
1975,26,1499,Generic scaup,277168,35975
1975,26,1500,Ring-necked duck,11199,3176
1975,26,1519,Generic goldeneye,14577,12242
1975,26,1530,Bufflehead,46530,7588
1975,26,1670,Ruddy duck,79828,26294
1975,26,1720,Canada goose,6612,6612
1975,26,2210,American coot,360468,112016
1975,26,9991,Pond,428156,76557
1975,27,1320,Mallard,245272,25586
1975,27,1350,Gadwall,74347,16163
1975,27,1370,American wigeon,67964,14040
1975,27,1390,Green-winged teal,24567,8109
1975,27,1400,Blue-winged teal,230985,43651
1975,27,1420,Northern shoveler,164327,31704
1975,27,1430,Northern pintail,442247,69495
1975,27,1460,Redhead,12464,6285
1975,27,1470,Canvasback,6043,1961
1975,27,1499,Generic scaup,39774,3765
1975,27,1500,Ring-necked duck,3328,3279
1975,27,1519,Generic goldeneye,0,0
1975,27,1530,Bufflehead,939,925
1975,27,1670,Ruddy duck,2741,1423
1975,27,1720,Canada goose,1801.34,1801.34
1975,27,2210,American coot,38381,13477
1975,27,9991,Pond,205809,40527
1975,28,1320,Mallard,118919,12124
1975,28,1350,Gadwall,54524,13308
1975,28,1370,American wigeon,54086,13732
1975,28,1390,Green-winged teal,11016,4132
1975,28,1400,Blue-winged teal,146093,29427
1975,28,1420,Northern shoveler,96676,12097
1975,28,1430,Northern pintail,320622,52530
1975,28,1460,Redhead,21066,6947
1975,28,1470,Canvasback,1102,890
1975,28,1499,Generic scaup,34524,13541
1975,28,1500,Ring-necked duck,3578,2694
1975,28,1519,Generic goldeneye,931,931
1975,28,1530,Bufflehead,3304,2540
1975,28,1670,Ruddy duck,32792,23682
1975,28,1720,Canada goose,15315.82,15315.82
1975,28,2210,American coot,18702,7297
1975,28,9991,Pond,178280,27376
1975,29,1320,Mallard,133389,21954
1975,29,1350,Gadwall,31736,11479
1975,29,1370,American wigeon,57058,25010
1975,29,1390,Green-winged teal,13738,6175
1975,29,1400,Blue-winged teal,106611,21698
1975,29,1420,Northern shoveler,87150,9574
1975,29,1430,Northern pintail,311255,64747
1975,29,1460,Redhead,11849,9399
1975,29,1470,Canvasback,2298,1355
1975,29,1499,Generic scaup,31260,9648
1975,29,1500,Ring-necked duck,7910,6507
1975,29,1519,Generic goldeneye,0,0
1975,29,1530,Bufflehead,5356,4418
1975,29,1670,Ruddy duck,69320,18875
1975,29,1720,Canada goose,6421.58,6421.58
1975,29,2210,American coot,65778,31844
1975,29,9991,Pond,145626,29053
1975,30,1320,Mallard,462198,82507
1975,30,1350,Gadwall,120877,29336
1975,30,1370,American wigeon,137556,46232
1975,30,1390,Green-winged teal,57134,11231
1975,30,1400,Blue-winged teal,255376,37148
1975,30,1420,Northern shoveler,103940,19448
1975,30,1430,Northern pintail,227029,62275
1975,30,1460,Redhead,47869,12629
1975,30,1470,Canvasback,48832,16108
1975,30,1499,Generic scaup,130849,62068
1975,30,1500,Ring-necked duck,7420,3523
1975,30,1519,Generic goldeneye,10064,10064
1975,30,1530,Bufflehead,19690,14859
1975,30,1670,Ruddy duck,13210,6148
1975,30,1720,Canada goose,634.04,634.04
1975,30,2210,American coot,49651,12382
1975,30,9991,Pond,395299,58819
1975,31,1320,Mallard,429753,53384
1975,31,1350,Gadwall,79463,24952
1975,31,1370,American wigeon,81221,29637
1975,31,1390,Green-winged teal,52306,21145
1975,31,1400,Blue-winged teal,442420,112736
1975,31,1420,Northern shoveler,115796,32201
1975,31,1430,Northern pintail,183865,53432
1975,31,1460,Redhead,75694,18857
1975,31,1470,Canvasback,64898,16332
1975,31,1499,Generic scaup,91633,37724
1975,31,1500,Ring-necked duck,14367,5949
1975,31,1519,Generic goldeneye,3047,2279
1975,31,1530,Bufflehead,8672,5323
1975,31,1670,Ruddy duck,12375,10683
1975,31,1720,Canada goose,14255.01,14255.01
1975,31,2210,American coot,127208,32838
1975,31,9991,Pond,806149,180010
1975,32,1320,Mallard,787154,63270
1975,32,1350,Gadwall,428605,58168
1975,32,1370,American wigeon,406863,118791
1975,32,1390,Green-winged teal,145170,31423
1975,32,1400,Blue-winged teal,929993,146062
1975,32,1420,Northern shoveler,325528,45206
1975,32,1430,Northern pintail,925221,127520
1975,32,1460,Redhead,115936,30693
1975,32,1470,Canvasback,64877,14529
1975,32,1499,Generic scaup,241497,53436
1975,32,1500,Ring-necked duck,24407,5911
1975,32,1519,Generic goldeneye,1294,1286
1975,32,1530,Bufflehead,5295,2055
1975,32,1670,Ruddy duck,21023,7453
1975,32,1720,Canada goose,4769.96,4769.96
1975,32,2210,American coot,198095,33022
1975,32,9991,Pond,785676,52986
1975,33,1320,Mallard,131166,25744
1975,33,1350,Gadwall,36146,7622
1975,33,1370,American wigeon,87399,27296
1975,33,1390,Green-winged teal,59884,19255
1975,33,1400,Blue-winged teal,148439,36765
1975,33,1420,Northern shoveler,53196,12449
1975,33,1430,Northern pintail,195507,43168
1975,33,1460,Redhead,11698,4965
1975,33,1470,Canvasback,1891,1103
1975,33,1499,Generic scaup,39843,24414
1975,33,1500,Ring-necked duck,1718,1024
1975,33,1519,Generic goldeneye,1230,1193
1975,33,1530,Bufflehead,437,474
1975,33,1670,Ruddy duck,0,0
1975,33,1720,Canada goose,2440.35,2440.35
1975,33,2210,American coot,2692,1173
1975,33,9991,Pond,192745,26695
1975,34,1320,Mallard,425431,97591
1975,34,1350,Gadwall,37500,13146
1975,34,1370,American wigeon,111768,30422
1975,34,1390,Green-winged teal,68201,13647
1975,34,1400,Blue-winged teal,271173,80058
1975,34,1420,Northern shoveler,62707,13857
1975,34,1430,Northern pintail,251878,60501
1975,34,1460,Redhead,24772,7428
1975,34,1470,Canvasback,48691,7868
1975,34,1499,Generic scaup,40703,18186
1975,34,1500,Ring-necked duck,1156,719
1975,34,1519,Generic goldeneye,732,707
1975,34,1530,Bufflehead,1730,1223
1975,34,1670,Ruddy duck,25412,12396
1975,34,1720,Canada goose,2489.34,2489.34
1975,34,2210,American coot,254813,53935
1975,34,9991,Pond,763930,112712
1975,35,1320,Mallard,213512,56603
1975,35,1350,Gadwall,41978,10182
1975,35,1370,American wigeon,68916,15303
1975,35,1390,Green-winged teal,30122,11877
1975,35,1400,Blue-winged teal,312749,93871
1975,35,1420,Northern shoveler,69163,16171
1975,35,1430,Northern pintail,266832,40566
1975,35,1460,Redhead,29731,13185
1975,35,1470,Canvasback,23695,4561
1975,35,1499,Generic scaup,77641,25840
1975,35,1500,Ring-necked duck,4701,1524
1975,35,1519,Generic goldeneye,0,0
1975,35,1530,Bufflehead,7864,5976
1975,35,1670,Ruddy duck,8303,6492
1975,35,1720,Canada goose,397.02,397.02
1975,35,2210,American coot,167323,32923
1975,35,9991,Pond,480885,81057
1975,36,1320,Mallard,12896,5540
1975,36,1350,Gadwall,0,0
1975,36,1370,American wigeon,0,0
1975,36,1390,Green-winged teal,7891,3723
1975,36,1400,Blue-winged teal,0,0
1975,36,1420,Northern shoveler,1021,954
1975,36,1430,Northern pintail,1590,588
1975,36,1460,Redhead,1579,1476
1975,36,1470,Canvasback,4999,2346
1975,36,1499,Generic scaup,16610,6891
1975,36,1500,Ring-necked duck,724,677
1975,36,1519,Generic goldeneye,12840,6211
1975,36,1530,Bufflehead,4879,2942
1975,36,1670,Ruddy duck,0,0
1975,36,1720,Canada goose,520.03,520.03
1975,36,2210,American coot,6608,6608
1975,36,9991,Pond,59721,18989
1975,37,1320,Mallard,153152,50251
1975,37,1350,Gadwall,10724,5513
1975,37,1370,American wigeon,18902,3394
1975,37,1390,Green-winged teal,17670,10365
1975,37,1400,Blue-winged teal,63403,17802
1975,37,1420,Northern shoveler,14401,3506
1975,37,1430,Northern pintail,70520,18527
1975,37,1460,Redhead,28283,11474
1975,37,1470,Canvasback,29666,6289
1975,37,1499,Generic scaup,43497,15690
1975,37,1500,Ring-necked duck,9246,3685
1975,37,1519,Generic goldeneye,14788,13816
1975,37,1530,Bufflehead,10927,6315
1975,37,1670,Ruddy duck,27139,5762
1975,37,1720,Canada goose,12576.91,12576.91
1975,37,2210,American coot,39954,17637
1975,37,9991,Pond,264223,44663
1975,38,1320,Mallard,13462,5254
1975,38,1350,Gadwall,1976,1498
1975,38,1370,American wigeon,1306,986
1975,38,1390,Green-winged teal,5860,4436
1975,38,1400,Blue-winged teal,15235,7938
1975,38,1420,Northern shoveler,3411,1388
1975,38,1430,Northern pintail,20373,4601
1975,38,1460,Redhead,1172,892
1975,38,1470,Canvasback,928,702
1975,38,1499,Generic scaup,0,0
1975,38,1500,Ring-necked duck,0,0
1975,38,1519,Generic goldeneye,0,0
1975,38,1530,Bufflehead,0,0
1975,38,1670,Ruddy duck,0,0
1975,38,1720,Canada goose,0,0
1975,38,2210,American coot,2453,1405
1975,38,9991,Pond,53291,12101
1975,39,1320,Mallard,91106,23052
1975,39,1350,Gadwall,17295,5760
1975,39,1370,American wigeon,18155,3679
1975,39,1390,Green-winged teal,15087,3969
1975,39,1400,Blue-winged teal,225159,56587
1975,39,1420,Northern shoveler,22248,5567
1975,39,1430,Northern pintail,83927,17519
1975,39,1460,Redhead,22337,7949
1975,39,1470,Canvasback,15173,4844
1975,39,1499,Generic scaup,46859,16335
1975,39,1500,Ring-necked duck,5609,2189
1975,39,1519,Generic goldeneye,0,0
1975,39,1530,Bufflehead,2177,1356
1975,39,1670,Ruddy duck,11140,5497
1975,39,1720,Canada goose,298.27,298.27
1975,39,2210,American coot,189826,54026
1975,39,9991,Pond,296181,27480
1975,40,1320,Mallard,109193,21330
1975,40,1350,Gadwall,10142,2295
1975,40,1370,American wigeon,15921,7035
1975,40,1390,Green-winged teal,16920,4417
1975,40,1400,Blue-winged teal,57192,23062
1975,40,1420,Northern shoveler,10214,2743
1975,40,1430,Northern pintail,39788,6959
1975,40,1460,Redhead,13541,4096
1975,40,1470,Canvasback,26799,7405
1975,40,1499,Generic scaup,53063,23409
1975,40,1500,Ring-necked duck,777,484
1975,40,1519,Generic goldeneye,6228,4118
1975,40,1530,Bufflehead,1550,670
1975,40,1670,Ruddy duck,11661,4776
1975,40,1720,Canada goose,0,0
1975,40,2210,American coot,44083,15216
1975,40,9991,Pond,264139,51038
1975,41,1320,Mallard,244322,85955
1975,41,1350,Gadwall,54517,24087
1975,41,1370,American wigeon,65379,27939
1975,41,1390,Green-winged teal,33332,7487
1975,41,1400,Blue-winged teal,51033,16002
1975,41,1420,Northern shoveler,81276,26334
1975,41,1430,Northern pintail,223099,63623
1975,41,1460,Redhead,735,359
1975,41,1470,Canvasback,2112,1991
1975,41,1499,Generic scaup,20857,6081
1975,41,1500,Ring-necked duck,0,0
1975,41,1519,Generic goldeneye,0,0
1975,41,1530,Bufflehead,376,352
1975,41,1670,Ruddy duck,2312,1498
1975,41,1720,Canada goose,20943.2,20943.2
1975,41,2210,American coot,8995,4344
1975,41,9991,Pond,150571,35877
1975,42,1320,Mallard,234077,76374
1975,42,1350,Gadwall,18369,7539
1975,42,1370,American wigeon,45240,19812
1975,42,1390,Green-winged teal,19776,6716
1975,42,1400,Blue-winged teal,47247,17134
1975,42,1420,Northern shoveler,18956,6054
1975,42,1430,Northern pintail,36127,10505
1975,42,1460,Redhead,0,0
1975,42,1470,Canvasback,0,0
1975,42,1499,Generic scaup,5557,2676
1975,42,1500,Ring-necked duck,0,0
1975,42,1519,Generic goldeneye,0,0
1975,42,1530,Bufflehead,0,0
1975,42,1670,Ruddy duck,283,273
1975,42,1720,Canada goose,2164.58,2164.58
1975,42,2210,American coot,4781,2423
1975,42,9991,Pond,128848,19152
1975,43,1320,Mallard,168067,56801
1975,43,1350,Gadwall,41260,20139
1975,43,1370,American wigeon,16216,7936
1975,43,1390,Green-winged teal,12069,5391
1975,43,1400,Blue-winged teal,81984,19134
1975,43,1420,Northern shoveler,43111,19482
1975,43,1430,Northern pintail,58990,27716
1975,43,1460,Redhead,363,372
1975,43,1470,Canvasback,0,0
1975,43,1499,Generic scaup,10699,6110
1975,43,1500,Ring-necked duck,0,0
1975,43,1519,Generic goldeneye,0,0
1975,43,1530,Bufflehead,0,0
1975,43,1670,Ruddy duck,0,0
1975,43,1720,Canada goose,625.14,625.14
1975,43,2210,American coot,45105,30216
1975,43,9991,Pond,104938,16694
1975,44,1320,Mallard,169706,56682
1975,44,1350,Gadwall,22599,12116
1975,44,1370,American wigeon,41211,17859
1975,44,1390,Green-winged teal,21484,5724
1975,44,1400,Blue-winged teal,110734,26011
1975,44,1420,Northern shoveler,57720,19799
1975,44,1430,Northern pintail,97698,26964
1975,44,1460,Redhead,2388,1135
1975,44,1470,Canvasback,0,0
1975,44,1499,Generic scaup,3223,1236
1975,44,1500,Ring-necked duck,0,0
1975,44,1519,Generic goldeneye,0,0
1975,44,1530,Bufflehead,0,0
1975,44,1670,Ruddy duck,1879,1313
1975,44,1720,Canada goose,0,0
1975,44,2210,American coot,5294,3409
1975,44,9991,Pond,151049,19071
1975,45,1320,Mallard,289900,55146
1975,45,1350,Gadwall,203359,44323
1975,45,1370,American wigeon,39972,21715
1975,45,1390,Green-winged teal,40630,10641
1975,45,1400,Blue-winged teal,643081,103609
1975,45,1420,Northern shoveler,140329,36326
1975,45,1430,Northern pintail,277885,67361
1975,45,1460,Redhead,147541,66209
1975,45,1470,Canvasback,33367,6962
1975,45,1499,Generic scaup,49776,30092
1975,45,1500,Ring-necked duck,1168,1102
1975,45,1519,Generic goldeneye,0,0
1975,45,1530,Bufflehead,0,0
1975,45,1670,Ruddy duck,80053,24971
1975,45,1720,Canada goose,2371.49,2371.49
1975,45,2210,American coot,319088,64802
1975,45,9991,Pond,703416,92091
1975,46,1320,Mallard,90662,15964
1975,46,1350,Gadwall,80276,18727
1975,46,1370,American wigeon,16640,6427
1975,46,1390,Green-winged teal,3896,2368
1975,46,1400,Blue-winged teal,293202,54912
1975,46,1420,Northern shoveler,41797,6433
1975,46,1430,Northern pintail,105383,26017
1975,46,1460,Redhead,66899,31379
1975,46,1470,Canvasback,5919,1484
1975,46,1499,Generic scaup,9800,4377
1975,46,1500,Ring-necked duck,0,0
1975,46,1519,Generic goldeneye,0,0
1975,46,1530,Bufflehead,0,0
1975,46,1670,Ruddy duck,45083,26314
1975,46,1720,Canada goose,336.55,336.55
1975,46,2210,American coot,142235,34448
1975,46,9991,Pond,285953,29434
1975,47,1320,Mallard,17860,10254
1975,47,1350,Gadwall,5235,2045
1975,47,1370,American wigeon,0,0
1975,47,1390,Green-winged teal,2782,3053
1975,47,1400,Blue-winged teal,33176,18900
1975,47,1420,Northern shoveler,0,0
1975,47,1430,Northern pintail,13378,7820
1975,47,1460,Redhead,0,0
1975,47,1470,Canvasback,0,0
1975,47,1499,Generic scaup,0,0
1975,47,1500,Ring-necked duck,0,0
1975,47,1519,Generic goldeneye,0,0
1975,47,1530,Bufflehead,0,0
1975,47,1670,Ruddy duck,0,0
1975,47,1720,Canada goose,0,0
1975,47,2210,American coot,6511,3297
1975,47,9991,Pond,41445,12508
1975,48,1320,Mallard,147906,30879
1975,48,1350,Gadwall,87283,27489
1975,48,1370,American wigeon,1521,1119
1975,48,1390,Green-winged teal,14621,6066
1975,48,1400,Blue-winged teal,276735,53346
1975,48,1420,Northern shoveler,21968,6351
1975,48,1430,Northern pintail,109225,28269
1975,48,1460,Redhead,18631,15689
1975,48,1470,Canvasback,2363,2008
1975,48,1499,Generic scaup,8209,4127
